NV10025	Nasonia vitripennis	GB42216	A. mellifera	EnsemblCompara data set
NV10026	Nasonia vitripennis	105199805	S. invicta	EnsemblCompara data set
NV10026	Nasonia vitripennis	105623474	A. cephalotes	EnsemblCompara data set
NV10026	Nasonia vitripennis	BIMP12703	B. impatiens	EnsemblCompara data set
NV10026	Nasonia vitripennis	FBgn0036811	D. melanogaster	EnsemblCompara data set
NV10026	Nasonia vitripennis	GB48323	A. mellifera	EnsemblCompara data set
NV10027	Nasonia vitripennis	105199598	S. invicta	EnsemblCompara data set
NV10027	Nasonia vitripennis	105621961	A. cephalotes	EnsemblCompara data set
NV10027	Nasonia vitripennis	BIMP21725	B. impatiens	EnsemblCompara data set
NV10027	Nasonia vitripennis	FBgn0029091	D. melanogaster	EnsemblCompara data set
NV10027	Nasonia vitripennis	GB55008	A. mellifera	EnsemblCompara data set
NV10028	Nasonia vitripennis	105203969	S. invicta	EnsemblCompara data set
NV10028	Nasonia vitripennis	105624784	A. cephalotes	EnsemblCompara data set
NV10028	Nasonia vitripennis	BIMP22866	B. impatiens	EnsemblCompara data set
NV10028	Nasonia vitripennis	FBgn0030554	D. melanogaster	EnsemblCompara data set
NV10028	Nasonia vitripennis	GB44926	A. mellifera	EnsemblCompara data set
NV10029	Nasonia vitripennis	105194172	S. invicta	EnsemblCompara data set
NV10029	Nasonia vitripennis	105621766	A. cephalotes	EnsemblCompara data set
NV10029	Nasonia vitripennis	BIMP24161	B. impatiens	EnsemblCompara data set
NV10029	Nasonia vitripennis	FBgn0001311	D. melanogaster	EnsemblCompara data set
NV10029	Nasonia vitripennis	GB49845	A. mellifera	EnsemblCompara data set
NV10030	Nasonia vitripennis	105195776	S. invicta	EnsemblCompara data set
NV10030	Nasonia vitripennis	105618195	A. cephalotes	EnsemblCompara data set
NV10030	Nasonia vitripennis	BIMP22449	B. impatiens	EnsemblCompara data set
NV10030	Nasonia vitripennis	FBgn0041171	D. melanogaster	EnsemblCompara data set
NV10030	Nasonia vitripennis	GB45868	A. mellifera	EnsemblCompara data set
NV10031	Nasonia vitripennis	105195778	S. invicta	EnsemblCompara data set
NV10031	Nasonia vitripennis	105618191	A. cephalotes	EnsemblCompara data set
NV10031	Nasonia vitripennis	BIMP22450	B. impatiens	EnsemblCompara data set
NV10031	Nasonia vitripennis	FBgn0037350	D. melanogaster	EnsemblCompara data set
NV10031	Nasonia vitripennis	GB45828	A. mellifera	EnsemblCompara data set
NV10032	Nasonia vitripennis	105201706	S. invicta	EnsemblCompara data set
NV10032	Nasonia vitripennis	105617181	A. cephalotes	EnsemblCompara data set
NV10032	Nasonia vitripennis	BIMP24338	B. impatiens	EnsemblCompara data set
NV10032	Nasonia vitripennis	FBgn0034703	D. melanogaster	EnsemblCompara data set
NV10032	Nasonia vitripennis	GB48482	A. mellifera	EnsemblCompara data set
NV10033	Nasonia vitripennis	105200256	S. invicta	EnsemblCompara data set
NV10033	Nasonia vitripennis	105626721	A. cephalotes	EnsemblCompara data set
NV10033	Nasonia vitripennis	BIMP22930	B. impatiens	EnsemblCompara data set
NV10033	Nasonia vitripennis	FBgn0032167	D. melanogaster	EnsemblCompara data set
NV10033	Nasonia vitripennis	GB44751	A. mellifera	EnsemblCompara data set
NV10034	Nasonia vitripennis	105198141	S. invicta	EnsemblCompara data set
NV10034	Nasonia vitripennis	105200283	S. invicta	EnsemblCompara data set
NV10034	Nasonia vitripennis	105626838	A. cephalotes	EnsemblCompara data set
NV10034	Nasonia vitripennis	105626839	A. cephalotes	EnsemblCompara data set
NV10034	Nasonia vitripennis	105627825	A. cephalotes	EnsemblCompara data set
NV10034	Nasonia vitripennis	105627902	A. cephalotes	EnsemblCompara data set
NV10034	Nasonia vitripennis	BIMP23036	B. impatiens	EnsemblCompara data set
NV10034	Nasonia vitripennis	FBgn0031515	D. melanogaster	EnsemblCompara data set
NV10034	Nasonia vitripennis	GB44772	A. mellifera	EnsemblCompara data set
NV10035	Nasonia vitripennis	105199809	S. invicta	EnsemblCompara data set
NV10035	Nasonia vitripennis	105199811	S. invicta	EnsemblCompara data set
NV10035	Nasonia vitripennis	105199812	S. invicta	EnsemblCompara data set
NV10035	Nasonia vitripennis	105199829	S. invicta	EnsemblCompara data set
NV10035	Nasonia vitripennis	105199830	S. invicta	EnsemblCompara data set
NV10035	Nasonia vitripennis	105623475	A. cephalotes	EnsemblCompara data set
NV10035	Nasonia vitripennis	105623476	A. cephalotes	EnsemblCompara data set
NV10035	Nasonia vitripennis	BIMP12701	B. impatiens	EnsemblCompara data set
NV10035	Nasonia vitripennis	FBgn0029848	D. melanogaster	EnsemblCompara data set
NV10035	Nasonia vitripennis	FBgn0040069	D. melanogaster	EnsemblCompara data set
NV10035	Nasonia vitripennis	FBgn0052750	D. melanogaster	EnsemblCompara data set
NV10035	Nasonia vitripennis	FBgn0052751	D. melanogaster	EnsemblCompara data set
NV10035	Nasonia vitripennis	GB43310	A. mellifera	EnsemblCompara data set
NV10035	Nasonia vitripennis	GB43311	A. mellifera	EnsemblCompara data set
NV10035	Nasonia vitripennis	GB48321	A. mellifera	EnsemblCompara data set
NV10036	Nasonia vitripennis	105199799	S. invicta	EnsemblCompara data set
NV10036	Nasonia vitripennis	105623469	A. cephalotes	EnsemblCompara data set
NV10036	Nasonia vitripennis	BIMP22268	B. impatiens	EnsemblCompara data set
NV10036	Nasonia vitripennis	GB47419	A. mellifera	EnsemblCompara data set
NV10037	Nasonia vitripennis	105199820	S. invicta	EnsemblCompara data set
NV10037	Nasonia vitripennis	105199821	S. invicta	EnsemblCompara data set
NV10037	Nasonia vitripennis	105623511	A. cephalotes	EnsemblCompara data set
NV10037	Nasonia vitripennis	BIMP22197	B. impatiens	EnsemblCompara data set
NV10037	Nasonia vitripennis	FBgn0001075	D. melanogaster	EnsemblCompara data set
NV10037	Nasonia vitripennis	GB47470	A. mellifera	EnsemblCompara data set
NV10038	Nasonia vitripennis	105199798	S. invicta	EnsemblCompara data set
NV10038	Nasonia vitripennis	105623510	A. cephalotes	EnsemblCompara data set
NV10038	Nasonia vitripennis	BIMP22196	B. impatiens	EnsemblCompara data set
NV10038	Nasonia vitripennis	FBgn0010520	D. melanogaster	EnsemblCompara data set
NV10038	Nasonia vitripennis	GB47469	A. mellifera	EnsemblCompara data set
NV10039	Nasonia vitripennis	105193492	S. invicta	EnsemblCompara data set
NV10039	Nasonia vitripennis	105623447	A. cephalotes	EnsemblCompara data set
NV10039	Nasonia vitripennis	BIMP25319	B. impatiens	EnsemblCompara data set
NV10039	Nasonia vitripennis	FBgn0030930	D. melanogaster	EnsemblCompara data set
NV10039	Nasonia vitripennis	GB53199	A. mellifera	EnsemblCompara data set
NV10040	Nasonia vitripennis	105193493	S. invicta	EnsemblCompara data set
NV10040	Nasonia vitripennis	105623448	A. cephalotes	EnsemblCompara data set
NV10040	Nasonia vitripennis	BIMP16498	B. impatiens	EnsemblCompara data set
NV10040	Nasonia vitripennis	FBgn0032444	D. melanogaster	EnsemblCompara data set
NV10040	Nasonia vitripennis	GB51009	A. mellifera	EnsemblCompara data set
NV10042	Nasonia vitripennis	105199950	S. invicta	EnsemblCompara data set
NV10042	Nasonia vitripennis	105618986	A. cephalotes	EnsemblCompara data set
NV10042	Nasonia vitripennis	BIMP11683	B. impatiens	EnsemblCompara data set
NV10042	Nasonia vitripennis	FBgn0037955	D. melanogaster	EnsemblCompara data set
NV10042	Nasonia vitripennis	GB47016	A. mellifera	EnsemblCompara data set
NV10042	Nasonia vitripennis	GB47017	A. mellifera	EnsemblCompara data set
NV10043	Nasonia vitripennis	105199809	S. invicta	EnsemblCompara data set
NV10043	Nasonia vitripennis	105199811	S. invicta	EnsemblCompara data set
NV10043	Nasonia vitripennis	105199812	S. invicta	EnsemblCompara data set
NV10043	Nasonia vitripennis	105199829	S. invicta	EnsemblCompara data set
NV10043	Nasonia vitripennis	105199830	S. invicta	EnsemblCompara data set
NV10043	Nasonia vitripennis	105623475	A. cephalotes	EnsemblCompara data set
NV10043	Nasonia vitripennis	105623476	A. cephalotes	EnsemblCompara data set
NV10043	Nasonia vitripennis	BIMP12701	B. impatiens	EnsemblCompara data set
NV10043	Nasonia vitripennis	FBgn0029848	D. melanogaster	EnsemblCompara data set
NV10043	Nasonia vitripennis	FBgn0040069	D. melanogaster	EnsemblCompara data set
NV10043	Nasonia vitripennis	FBgn0052750	D. melanogaster	EnsemblCompara data set
NV10043	Nasonia vitripennis	FBgn0052751	D. melanogaster	EnsemblCompara data set
NV10043	Nasonia vitripennis	GB43310	A. mellifera	EnsemblCompara data set
NV10043	Nasonia vitripennis	GB43311	A. mellifera	EnsemblCompara data set
NV10043	Nasonia vitripennis	GB48321	A. mellifera	EnsemblCompara data set
NV10044	Nasonia vitripennis	105206141	S. invicta	EnsemblCompara data set
NV10044	Nasonia vitripennis	105622759	A. cephalotes	EnsemblCompara data set
NV10044	Nasonia vitripennis	BIMP14304	B. impatiens	EnsemblCompara data set
NV10044	Nasonia vitripennis	FBgn0032945	D. melanogaster	EnsemblCompara data set
NV10044	Nasonia vitripennis	GB43892	A. mellifera	EnsemblCompara data set
NV10045	Nasonia vitripennis	105206182	S. invicta	EnsemblCompara data set
NV10045	Nasonia vitripennis	105622761	A. cephalotes	EnsemblCompara data set
NV10045	Nasonia vitripennis	BIMP14374	B. impatiens	EnsemblCompara data set
NV10045	Nasonia vitripennis	GB43840	A. mellifera	EnsemblCompara data set
NV10046	Nasonia vitripennis	105198928	S. invicta	EnsemblCompara data set
NV10046	Nasonia vitripennis	105622181	A. cephalotes	EnsemblCompara data set
NV10046	Nasonia vitripennis	BIMP14305	B. impatiens	EnsemblCompara data set
NV10046	Nasonia vitripennis	FBgn0025825	D. melanogaster	EnsemblCompara data set
NV10046	Nasonia vitripennis	GB43894	A. mellifera	EnsemblCompara data set
NV10047	Nasonia vitripennis	105196752	S. invicta	EnsemblCompara data set
NV10047	Nasonia vitripennis	105623840	A. cephalotes	EnsemblCompara data set
NV10047	Nasonia vitripennis	BIMP14087	B. impatiens	EnsemblCompara data set
NV10047	Nasonia vitripennis	FBgn0259101	D. melanogaster	EnsemblCompara data set
NV10047	Nasonia vitripennis	GB52756	A. mellifera	EnsemblCompara data set
NV10048	Nasonia vitripennis	105196752	S. invicta	EnsemblCompara data set
NV10048	Nasonia vitripennis	105623840	A. cephalotes	EnsemblCompara data set
NV10048	Nasonia vitripennis	BIMP14087	B. impatiens	EnsemblCompara data set
NV10048	Nasonia vitripennis	FBgn0259101	D. melanogaster	EnsemblCompara data set
NV10048	Nasonia vitripennis	GB52756	A. mellifera	EnsemblCompara data set
NV10049	Nasonia vitripennis	105198384	S. invicta	EnsemblCompara data set
NV10049	Nasonia vitripennis	105622192	A. cephalotes	EnsemblCompara data set
NV10049	Nasonia vitripennis	BIMP17674	B. impatiens	EnsemblCompara data set
NV10049	Nasonia vitripennis	FBgn0031738	D. melanogaster	EnsemblCompara data set
NV10049	Nasonia vitripennis	GB54802	A. mellifera	EnsemblCompara data set
NV10050	Nasonia vitripennis	105204713	S. invicta	EnsemblCompara data set
NV10050	Nasonia vitripennis	105621109	A. cephalotes	EnsemblCompara data set
NV10050	Nasonia vitripennis	BIMP22387	B. impatiens	EnsemblCompara data set
NV10050	Nasonia vitripennis	GB43874	A. mellifera	EnsemblCompara data set
NV10051	Nasonia vitripennis	105199315	S. invicta	EnsemblCompara data set
NV10051	Nasonia vitripennis	105624788	A. cephalotes	EnsemblCompara data set
NV10051	Nasonia vitripennis	BIMP16316	B. impatiens	EnsemblCompara data set
NV10051	Nasonia vitripennis	FBgn0029667	D. melanogaster	EnsemblCompara data set
NV10051	Nasonia vitripennis	GB50097	A. mellifera	EnsemblCompara data set
NV10052	Nasonia vitripennis	105204726	S. invicta	EnsemblCompara data set
NV10052	Nasonia vitripennis	105621108	A. cephalotes	EnsemblCompara data set
NV10052	Nasonia vitripennis	BIMP22342	B. impatiens	EnsemblCompara data set
NV10052	Nasonia vitripennis	FBgn0261532	D. melanogaster	EnsemblCompara data set
NV10052	Nasonia vitripennis	GB43857	A. mellifera	EnsemblCompara data set
NV10053	Nasonia vitripennis	105197431	S. invicta	EnsemblCompara data set
NV10053	Nasonia vitripennis	105624472	A. cephalotes	EnsemblCompara data set
NV10053	Nasonia vitripennis	BIMP19132	B. impatiens	EnsemblCompara data set
NV10053	Nasonia vitripennis	FBgn0001341	D. melanogaster	EnsemblCompara data set
NV10053	Nasonia vitripennis	GB52010	A. mellifera	EnsemblCompara data set
NV10054	Nasonia vitripennis	105197394	S. invicta	EnsemblCompara data set
NV10054	Nasonia vitripennis	105624285	A. cephalotes	EnsemblCompara data set
NV10054	Nasonia vitripennis	BIMP19133	B. impatiens	EnsemblCompara data set
NV10054	Nasonia vitripennis	FBgn0036124	D. melanogaster	EnsemblCompara data set
NV10054	Nasonia vitripennis	GB52012	A. mellifera	EnsemblCompara data set
NV10055	Nasonia vitripennis	105197395	S. invicta	EnsemblCompara data set
NV10055	Nasonia vitripennis	105624287	A. cephalotes	EnsemblCompara data set
NV10055	Nasonia vitripennis	BIMP19184	B. impatiens	EnsemblCompara data set
NV10055	Nasonia vitripennis	FBgn0031613	D. melanogaster	EnsemblCompara data set
NV10055	Nasonia vitripennis	GB52058	A. mellifera	EnsemblCompara data set
NV10056	Nasonia vitripennis	105621065	A. cephalotes	EnsemblCompara data set
NV10056	Nasonia vitripennis	BIMP22135	B. impatiens	EnsemblCompara data set
NV10056	Nasonia vitripennis	GB49369	A. mellifera	EnsemblCompara data set
NV10057	Nasonia vitripennis	105204562	S. invicta	EnsemblCompara data set
NV10057	Nasonia vitripennis	105621264	A. cephalotes	EnsemblCompara data set
NV10057	Nasonia vitripennis	BIMP22136	B. impatiens	EnsemblCompara data set
NV10057	Nasonia vitripennis	FBgn0014032	D. melanogaster	EnsemblCompara data set
NV10057	Nasonia vitripennis	FBgn0030041	D. melanogaster	EnsemblCompara data set
NV10057	Nasonia vitripennis	GB49370	A. mellifera	EnsemblCompara data set
NV10058	Nasonia vitripennis	105204563	S. invicta	EnsemblCompara data set
NV10058	Nasonia vitripennis	105621066	A. cephalotes	EnsemblCompara data set
NV10058	Nasonia vitripennis	BIMP22113	B. impatiens	EnsemblCompara data set
NV10058	Nasonia vitripennis	FBgn0033387	D. melanogaster	EnsemblCompara data set
NV10058	Nasonia vitripennis	FBgn0033388	D. melanogaster	EnsemblCompara data set
NV10058	Nasonia vitripennis	FBgn0039817	D. melanogaster	EnsemblCompara data set
NV10058	Nasonia vitripennis	FBgn0050344	D. melanogaster	EnsemblCompara data set
NV10058	Nasonia vitripennis	FBgn0050345	D. melanogaster	EnsemblCompara data set
NV10058	Nasonia vitripennis	GB49339	A. mellifera	EnsemblCompara data set
NV10059	Nasonia vitripennis	105197371	S. invicta	EnsemblCompara data set
NV10059	Nasonia vitripennis	105626962	A. cephalotes	EnsemblCompara data set
NV10059	Nasonia vitripennis	BIMP22137	B. impatiens	EnsemblCompara data set
NV10059	Nasonia vitripennis	FBgn0030995	D. melanogaster	EnsemblCompara data set
NV10059	Nasonia vitripennis	GB49371	A. mellifera	EnsemblCompara data set
NV10060	Nasonia vitripennis	105204563	S. invicta	EnsemblCompara data set
NV10060	Nasonia vitripennis	105621066	A. cephalotes	EnsemblCompara data set
NV10060	Nasonia vitripennis	BIMP22113	B. impatiens	EnsemblCompara data set
NV10060	Nasonia vitripennis	FBgn0033387	D. melanogaster	EnsemblCompara data set
NV10060	Nasonia vitripennis	FBgn0033388	D. melanogaster	EnsemblCompara data set
NV10060	Nasonia vitripennis	FBgn0039817	D. melanogaster	EnsemblCompara data set
NV10060	Nasonia vitripennis	FBgn0050344	D. melanogaster	EnsemblCompara data set
NV10060	Nasonia vitripennis	FBgn0050345	D. melanogaster	EnsemblCompara data set
NV10060	Nasonia vitripennis	GB49339	A. mellifera	EnsemblCompara data set
NV10061	Nasonia vitripennis	105204543	S. invicta	EnsemblCompara data set
NV10061	Nasonia vitripennis	105621082	A. cephalotes	EnsemblCompara data set
NV10061	Nasonia vitripennis	BIMP22139	B. impatiens	EnsemblCompara data set
NV10061	Nasonia vitripennis	FBgn0035997	D. melanogaster	EnsemblCompara data set
NV10061	Nasonia vitripennis	GB49343	A. mellifera	EnsemblCompara data set
NV10062	Nasonia vitripennis	105197981	S. invicta	EnsemblCompara data set
NV10062	Nasonia vitripennis	105622133	A. cephalotes	EnsemblCompara data set
NV10062	Nasonia vitripennis	BIMP17370	B. impatiens	EnsemblCompara data set
NV10062	Nasonia vitripennis	FBgn0039902	D. melanogaster	EnsemblCompara data set
NV10062	Nasonia vitripennis	GB53627	A. mellifera	EnsemblCompara data set
NV10063	Nasonia vitripennis	105198393	S. invicta	EnsemblCompara data set
NV10063	Nasonia vitripennis	105622205	A. cephalotes	EnsemblCompara data set
NV10063	Nasonia vitripennis	BIMP22132	B. impatiens	EnsemblCompara data set
NV10063	Nasonia vitripennis	FBgn0028691	D. melanogaster	EnsemblCompara data set
NV10063	Nasonia vitripennis	GB49337	A. mellifera	EnsemblCompara data set
NV10064	Nasonia vitripennis	105197442	S. invicta	EnsemblCompara data set
NV10064	Nasonia vitripennis	105623252	A. cephalotes	EnsemblCompara data set
NV10064	Nasonia vitripennis	BIMP17362	B. impatiens	EnsemblCompara data set
NV10064	Nasonia vitripennis	FBgn0033989	D. melanogaster	EnsemblCompara data set
NV10064	Nasonia vitripennis	GB53617	A. mellifera	EnsemblCompara data set
NV10065	Nasonia vitripennis	105207729	S. invicta	EnsemblCompara data set
NV10065	Nasonia vitripennis	105622961	A. cephalotes	EnsemblCompara data set
NV10065	Nasonia vitripennis	BIMP20011	B. impatiens	EnsemblCompara data set
NV10065	Nasonia vitripennis	FBgn0051133	D. melanogaster	EnsemblCompara data set
NV10065	Nasonia vitripennis	GB42367	A. mellifera	EnsemblCompara data set
NV10066	Nasonia vitripennis	105207813	S. invicta	EnsemblCompara data set
NV10066	Nasonia vitripennis	105622959	A. cephalotes	EnsemblCompara data set
NV10066	Nasonia vitripennis	BIMP20010	B. impatiens	EnsemblCompara data set
NV10066	Nasonia vitripennis	FBgn0029885	D. melanogaster	EnsemblCompara data set
NV10066	Nasonia vitripennis	GB42366	A. mellifera	EnsemblCompara data set
NV10067	Nasonia vitripennis	105197444	S. invicta	EnsemblCompara data set
NV10067	Nasonia vitripennis	105623255	A. cephalotes	EnsemblCompara data set
NV10067	Nasonia vitripennis	BIMP17368	B. impatiens	EnsemblCompara data set
NV10067	Nasonia vitripennis	FBgn0051997	D. melanogaster	EnsemblCompara data set
NV10067	Nasonia vitripennis	GB53625	A. mellifera	EnsemblCompara data set
NV10068	Nasonia vitripennis	105201332	S. invicta	EnsemblCompara data set
NV10068	Nasonia vitripennis	105620790	A. cephalotes	EnsemblCompara data set
NV10068	Nasonia vitripennis	BIMP17369	B. impatiens	EnsemblCompara data set
NV10068	Nasonia vitripennis	FBgn0030982	D. melanogaster	EnsemblCompara data set
NV10068	Nasonia vitripennis	FBgn0051715	D. melanogaster	EnsemblCompara data set
NV10068	Nasonia vitripennis	GB53626	A. mellifera	EnsemblCompara data set
NV10069	Nasonia vitripennis	105201335	S. invicta	EnsemblCompara data set
NV10069	Nasonia vitripennis	105620791	A. cephalotes	EnsemblCompara data set
NV10069	Nasonia vitripennis	BIMP17427	B. impatiens	EnsemblCompara data set
NV10069	Nasonia vitripennis	FBgn0086908	D. melanogaster	EnsemblCompara data set
NV10069	Nasonia vitripennis	GB53606	A. mellifera	EnsemblCompara data set
NV10070	Nasonia vitripennis	BIMP13163	B. impatiens	EnsemblCompara data set
NV10070	Nasonia vitripennis	GB51493	A. mellifera	EnsemblCompara data set
NV10071	Nasonia vitripennis	105202066	S. invicta	EnsemblCompara data set
NV10071	Nasonia vitripennis	105623087	A. cephalotes	EnsemblCompara data set
NV10071	Nasonia vitripennis	BIMP13043	B. impatiens	EnsemblCompara data set
NV10071	Nasonia vitripennis	FBgn0003053	D. melanogaster	EnsemblCompara data set
NV10071	Nasonia vitripennis	GB51515	A. mellifera	EnsemblCompara data set
NV10072	Nasonia vitripennis	105199809	S. invicta	EnsemblCompara data set
NV10072	Nasonia vitripennis	105199811	S. invicta	EnsemblCompara data set
NV10072	Nasonia vitripennis	105199812	S. invicta	EnsemblCompara data set
NV10072	Nasonia vitripennis	105199829	S. invicta	EnsemblCompara data set
NV10072	Nasonia vitripennis	105199830	S. invicta	EnsemblCompara data set
